account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3210,Hl.m. Praha,1993-05-17,monthly,1,1,F,NA,NA,NA,NA,NA,39040,15,11,80338,1000
3211,Olomouc,1997-06-09,monthly,1,NA,F,NA,NA,NA,NA,NA,2012,15,NA,21921,200
3212,Karvina,1993-07-25,monthly,1,1,F,NA,NA,NA,NA,NA,6360,15,25,67611,700
3213,Trutnov,1993-04-12,monthly,1,NA,F,NA,NA,NA,NA,NA,3270,15,NA,22631,400
3214,Bruntal,1997-05-10,monthly,2,NA,F,NA,NA,NA,NA,NA,6850,15,NA,22376,4019
3216,Beroun,1995-08-11,monthly,1,1,F,NA,NA,NA,NA,NA,56000,15,3,145372,200
3218,Usti nad Labem,1993-11-14,monthly,1,NA,F,NA,NA,NA,NA,NA,4230,15,NA,22369,800
3219,Hl.m. Praha,1996-03-26,monthly,1,1,F,NA,NA,NA,NA,NA,18800,15,16,72264,400
3220,Rokycany,1993-08-14,monthly,2,1,F,NA,NA,NA,NA,NA,36160,15,14,82713,800
3221,Kolin,1993-08-17,monthly,1,1,F,NA,NA,NA,NA,NA,10500,15,18,52874,900
3222,Kladno,1993-07-21,monthly,1,NA,F,NA,NA,NA,NA,NA,7410,15,NA,25310,800
3223,Hl.m. Praha,1993-12-07,monthly,1,NA,F,NA,NA,NA,NA,NA,63600,1,NA,141634,-69
3224,Brno - venkov,1996-11-10,monthly,1,NA,F,NA,NA,NA,NA,NA,13950,15,NA,42806,6483
3225,Hl.m. Praha,1993-11-01,monthly,2,NA,F,NA,NA,NA,NA,NA,34560,15,NA,114813,200
3226,Znojmo,1994-08-28,monthly,1,NA,F,NA,NA,NA,NA,NA,7900,15,NA,34681,1000
3227,Hl.m. Praha,1996-06-24,monthly,1,NA,F,NA,NA,NA,NA,NA,23400,15,NA,95969,300
3228,Rokycany,1996-10-30,monthly,2,NA,F,NA,NA,NA,NA,NA,58700,15,NA,120789,1100
3229,Zlin,1995-11-18,monthly,1,1,T,39024,3252,12,expired,F,58400,15,2,141938,300
3230,Hl.m. Praha,1995-03-11,monthly,1,NA,T,77184,2144,36,current,F,63600,15,NA,142918,200
3231,Opava,1995-04-18,monthly,2,NA,F,NA,NA,NA,NA,NA,9600,15,NA,34183,800
3232,Litomerice,1996-10-02,monthly,1,NA,F,NA,NA,NA,NA,NA,5100,15,NA,24156,500
3233,Tachov,1995-03-03,monthly,1,NA,F,NA,NA,NA,NA,NA,64900,15,NA,126586,700
3234,Hl.m. Praha,1995-09-16,monthly,1,NA,F,NA,NA,NA,NA,NA,6180,15,NA,33111,900
3235,Mlada Boleslav,1995-01-26,monthly,1,1,F,NA,NA,NA,NA,NA,38880,15,1,98121,400
3236,Usti nad Orlici,1997-02-20,monthly,1,NA,F,NA,NA,NA,NA,NA,6200,15,NA,30731,300
3237,Strakonice,1993-10-02,monthly,1,NA,F,NA,NA,NA,NA,NA,39040,15,NA,85386,200
3238,Pardubice,1996-01-07,monthly,2,NA,F,NA,NA,NA,NA,NA,34560,15,NA,69087,400
3239,Kolin,1996-06-19,monthly,1,NA,F,NA,NA,NA,NA,NA,18200,15,NA,66400,200
3241,Chrudim,1993-07-16,monthly,1,NA,F,NA,NA,NA,NA,NA,5300,15,NA,74339,200
3242,Plzen - sever,1997-03-02,monthly,1,NA,F,NA,NA,NA,NA,NA,10560,15,NA,43414,900
3243,Hl.m. Praha,1993-11-10,monthly,2,NA,F,NA,NA,NA,NA,NA,13850,15,NA,34314,300
3244,Breclav,1995-01-14,monthly,1,NA,F,NA,NA,NA,NA,NA,6450,15,NA,22997,1100
3245,Jicin,1997-06-26,monthly,1,NA,F,NA,NA,NA,NA,NA,8300,15,NA,27924,1000
3246,Brno - mesto,1993-06-14,monthly,1,NA,F,NA,NA,NA,NA,NA,10400,15,NA,40080,800
3247,Trebic,1996-04-11,monthly,1,NA,F,NA,NA,NA,NA,NA,15840,15,NA,43184,800
3248,Vsetin,1996-05-11,monthly,1,NA,F,NA,NA,NA,NA,NA,3840,15,NA,25729,900
3249,Ostrava - mesto,1996-10-11,monthly,1,NA,T,68124,5677,12,expired,F,21200,15,NA,72161,1100
3250,Hl.m. Praha,1995-01-06,monthly,2,NA,F,NA,NA,NA,NA,NA,7100,15,NA,29133,800
3251,Kromeriz,1995-05-18,monthly,2,NA,F,NA,NA,NA,NA,NA,2021,15,NA,37856,600
3252,Pribram,1995-06-12,monthly,1,NA,F,NA,NA,NA,NA,NA,1440,15,NA,30366,900
3254,Liberec,1995-08-27,monthly,2,NA,F,NA,NA,NA,NA,NA,9600,15,NA,42345,800
3255,Hl.m. Praha,1993-09-15,monthly,1,1,F,NA,NA,NA,NA,NA,2200,100,NA,127380,900
3256,Teplice,1996-11-19,monthly,1,NA,F,NA,NA,NA,NA,NA,21120,15,NA,42467,1000
3258,Blansko,1993-06-05,monthly,1,NA,F,NA,NA,NA,NA,NA,63000,15,NA,158320,300
3259,Hl.m. Praha,1994-04-11,monthly,1,1,F,NA,NA,NA,NA,NA,6210,15,25,55150,700
3260,Frydek - Mistek,1993-03-25,monthly,2,1,F,NA,NA,NA,NA,NA,62500,15,16,153565,400
3261,Hl.m. Praha,1993-07-07,monthly,1,NA,F,NA,NA,NA,NA,NA,8400,15,NA,58075,200
3262,Cheb,1997-06-22,monthly,1,1,F,NA,NA,NA,NA,NA,23700,15,2,85033,700
3263,Chrudim,1996-03-07,monthly,2,NA,F,NA,NA,NA,NA,NA,6100,900,NA,42960,900
3264,Karvina,1993-10-23,monthly,2,NA,F,NA,NA,NA,NA,NA,14800,15,NA,32706,200
3266,Ceske Budejovice,1997-03-29,monthly,1,NA,F,NA,NA,NA,NA,NA,9250,15,NA,36368,1100
3267,Zlin,1993-07-21,monthly,2,NA,F,NA,NA,NA,NA,NA,13100,15,NA,63015,300
3268,Tabor,1993-09-20,monthly,2,NA,F,NA,NA,NA,NA,NA,3990,15,NA,26108,1000
3269,Litomerice,1995-09-03,monthly,1,1,F,NA,NA,NA,NA,NA,64100,15,1,138374,600
3270,Sokolov,1995-08-08,monthly,1,1,F,NA,NA,NA,NA,NA,19900,15,1,74382,19130
3271,Mlada Boleslav,1996-10-12,monthly,1,NA,F,NA,NA,NA,NA,NA,7080,15,NA,30983,1000
3272,Blansko,1996-08-30,monthly,1,NA,F,NA,NA,NA,NA,NA,44480,15,NA,68914,800
3273,Ostrava - mesto,1995-12-29,monthly,1,NA,T,94512,7876,12,expired,T,78900,1,NA,133408,-6201
3274,Sumperk,1997-09-17,monthly,1,NA,F,NA,NA,NA,NA,NA,30240,15,NA,70324,400
3275,Ostrava - mesto,1994-06-29,monthly,1,NA,F,NA,NA,NA,NA,NA,10200,15,NA,36776,1000
3276,Hl.m. Praha,1997-12-29,monthly,2,NA,F,NA,NA,NA,NA,NA,25280,15,NA,48138,1000
3277,Liberec,1993-07-12,monthly,2,NA,F,NA,NA,NA,NA,NA,22900,15,NA,66939,1100
3278,Kladno,1996-01-02,monthly,1,NA,F,NA,NA,NA,NA,NA,26500,15,NA,84966,800
3280,Hl.m. Praha,1996-04-24,monthly,1,NA,F,NA,NA,NA,NA,NA,25400,15,NA,49565,1100
3281,Hl.m. Praha,1997-08-06,monthly,1,NA,F,NA,NA,NA,NA,NA,4400,15,NA,25826,800
3282,Hl.m. Praha,1996-11-24,monthly,1,NA,F,NA,NA,NA,NA,NA,9900,15,NA,60279,200
3283,Frydek - Mistek,1993-03-26,monthly,1,NA,F,NA,NA,NA,NA,NA,27500,15,NA,59942,300
3284,Zlin,1993-05-17,monthly,1,NA,F,NA,NA,NA,NA,NA,12160,15,NA,38231,500
3285,Hradec Kralove,1996-05-12,monthly,1,NA,F,NA,NA,NA,NA,NA,2100,15,NA,29457,300
3286,Mlada Boleslav,1996-02-26,monthly,1,NA,F,NA,NA,NA,NA,NA,62200,15,NA,139247,300
3287,Pisek,1993-07-26,monthly,1,NA,F,NA,NA,NA,NA,NA,26500,15,NA,78193,900
3288,Brno - mesto,1994-09-15,monthly,1,NA,F,NA,NA,NA,NA,NA,6800,15,NA,34145,700
3289,Hl.m. Praha,1994-06-02,monthly,1,NA,F,NA,NA,NA,NA,NA,12000,15,NA,75979,800
3290,Prachatice,1996-12-09,monthly,1,1,F,NA,NA,NA,NA,NA,44900,15,3,123730,200
3291,Jicin,1996-11-16,monthly,1,NA,F,NA,NA,NA,NA,NA,13250,15,NA,30766,1000
3292,Hl.m. Praha,1993-12-21,monthly,1,NA,F,NA,NA,NA,NA,NA,5000,15,NA,27619,800
3293,Hl.m. Praha,1997-08-08,monthly,1,1,T,276084,7669,36,current,F,46900,15,2,132187,1100
3294,Prerov,1996-04-09,monthly,1,1,F,NA,NA,NA,NA,NA,32960,15,8,64706,900
3296,Bruntal,1996-03-15,monthly,1,1,F,NA,NA,NA,NA,NA,62900,15,4,119399,1000
3297,Blansko,1995-02-17,monthly,2,NA,F,NA,NA,NA,NA,NA,29600,15,NA,61173,1100
3298,Rokycany,1993-08-04,monthly,1,NA,F,NA,NA,NA,NA,NA,25900,15,NA,64298,1100
3300,Novy Jicin,1997-09-19,monthly,1,1,F,NA,NA,NA,NA,NA,53100,15,NA,124057,1100
3301,Ceske Budejovice,1996-04-25,monthly,1,NA,F,NA,NA,NA,NA,NA,21200,15,NA,60627,900
3302,Tabor,1993-03-02,monthly,1,1,F,NA,NA,NA,NA,NA,7530,15,7,62495,700
3303,Hl.m. Praha,1995-11-17,monthly,1,NA,F,NA,NA,NA,NA,NA,29760,15,NA,79433,800
3304,Liberec,1997-01-16,monthly,1,NA,F,NA,NA,NA,NA,NA,14720,15,NA,51668,800
3305,Rakovnik,1995-12-09,monthly,1,NA,F,NA,NA,NA,NA,NA,11850,15,NA,32229,600
3306,Prerov,1993-08-24,monthly,1,NA,F,NA,NA,NA,NA,NA,29400,15,NA,53072,800
3307,Sokolov,1994-03-13,monthly,1,NA,F,NA,NA,NA,NA,NA,27200,15,NA,94167,800
3308,Teplice,1996-04-02,monthly,1,NA,F,NA,NA,NA,NA,NA,33500,15,NA,56646,400
3309,Zdar nad Sazavou,1993-11-20,monthly,1,NA,F,NA,NA,NA,NA,NA,30700,15,NA,56835,1100
3310,Klatovy,1993-09-15,monthly,1,NA,F,NA,NA,NA,NA,NA,8850,15,NA,28197,900
3311,Mlada Boleslav,1996-08-18,monthly,1,NA,F,NA,NA,NA,NA,NA,58000,15,NA,142996,1000
3312,Sokolov,1996-12-04,monthly,1,NA,F,NA,NA,NA,NA,NA,5200,15,NA,45029,700
3314,Klatovy,1996-10-14,monthly,1,NA,F,NA,NA,NA,NA,NA,34800,200,NA,127467,1000
3315,Cheb,1995-08-24,monthly,2,1,F,NA,NA,NA,NA,NA,17600,15,6,105527,200
3316,Plzen - sever,1993-05-06,monthly,1,NA,F,NA,NA,NA,NA,NA,15200,15,NA,62210,800
3317,Kladno,1995-10-04,monthly,1,NA,F,NA,NA,NA,NA,NA,7020,15,NA,24936,600
3318,Uherske Hradiste,1996-06-25,monthly,1,NA,F,NA,NA,NA,NA,NA,4600,15,NA,16929,1000
3319,Breclav,1993-08-29,monthly,1,NA,F,NA,NA,NA,NA,NA,7020,15,NA,62277,1100
3320,Hl.m. Praha,1995-12-01,monthly,1,NA,F,NA,NA,NA,NA,NA,3060,15,NA,23975,900
3321,Pelhrimov,1995-04-18,monthly,1,NA,F,NA,NA,NA,NA,NA,22000,15,NA,83380,1100
3323,Rakovnik,1993-09-08,monthly,2,NA,F,NA,NA,NA,NA,NA,26080,15,NA,80408,1000
3324,Beroun,1997-10-17,monthly,1,1,F,NA,NA,NA,NA,NA,18100,15,3,61178,500
3325,Praha - zapad,1997-11-03,monthly,1,1,F,NA,NA,NA,NA,NA,56600,15,1,107473,200
3326,Kolin,1993-11-11,monthly,1,NA,F,NA,NA,NA,NA,NA,59100,2,NA,145343,-41126
3327,Jicin,1993-04-16,monthly,1,NA,F,NA,NA,NA,NA,NA,16800,15,NA,77406,1100
3328,Hl.m. Praha,1997-03-17,monthly,2,NA,F,NA,NA,NA,NA,NA,3840,15,NA,30173,800
3329,Beroun,1996-10-12,monthly,2,NA,T,19248,1604,12,expired,F,30080,15,NA,65132,200
3330,Sumperk,1995-07-08,monthly,1,NA,F,NA,NA,NA,NA,NA,63400,15,NA,149505,400
3331,Jindrichuv Hradec,1997-02-20,monthly,2,NA,F,NA,NA,NA,NA,NA,15100,15,NA,49921,400
3332,Pelhrimov,1997-03-25,monthly,1,NA,F,NA,NA,NA,NA,NA,25000,15,NA,64259,300
3333,Chrudim,1997-11-27,monthly,1,NA,F,NA,NA,NA,NA,NA,20200,15,NA,70501,1100
3334,Bruntal,1996-07-09,monthly,1,NA,F,NA,NA,NA,NA,NA,23300,100,NA,77386,700
3335,Jablonec n. Nisou,1996-02-18,monthly,1,NA,F,NA,NA,NA,NA,NA,7890,15,NA,28551,1000
3336,Trutnov,1994-09-19,monthly,1,NA,F,NA,NA,NA,NA,NA,17600,15,NA,36923,900
3338,Klatovy,1995-12-24,monthly,1,NA,F,NA,NA,NA,NA,NA,19300,15,NA,56920,300
3339,Hl.m. Praha,1996-09-27,monthly,1,NA,F,NA,NA,NA,NA,NA,8800,15,NA,45514,900
3342,Kromeriz,1997-10-06,monthly,2,NA,F,NA,NA,NA,NA,NA,14900,15,NA,60356,200
3343,Hl.m. Praha,1997-08-03,monthly,1,NA,F,NA,NA,NA,NA,NA,36640,15,NA,79763,1000
3344,Karvina,1997-05-15,monthly,1,NA,F,NA,NA,NA,NA,NA,61900,15,NA,129694,1000
3345,Domazlice,1993-12-08,monthly,1,NA,F,NA,NA,NA,NA,NA,5800,1,NA,23523,-4101
3346,Hl.m. Praha,1997-07-25,monthly,2,NA,F,NA,NA,NA,NA,NA,27600,15,NA,79273,400
3347,Kladno,1996-08-19,monthly,1,NA,F,NA,NA,NA,NA,NA,8000,15,NA,30441,600
3348,Kladno,1994-12-08,monthly,1,NA,F,NA,NA,NA,NA,NA,25760,15,NA,90003,1100
3349,Pardubice,1996-03-28,monthly,1,NA,F,NA,NA,NA,NA,NA,18600,15,NA,66597,500
3350,Ostrava - mesto,1996-07-13,monthly,2,NA,F,NA,NA,NA,NA,NA,17600,15,NA,37907,700
3351,Karvina,1996-03-08,monthly,1,NA,F,NA,NA,NA,NA,NA,6300,15,NA,42071,300
3352,Havlickuv Brod,1993-11-08,monthly,1,NA,F,NA,NA,NA,NA,NA,6900,15,NA,32186,900
3353,Ostrava - mesto,1996-08-27,monthly,1,NA,T,146064,6086,24,current,F,47400,15,NA,131271,200
3354,Vyskov,1993-11-05,monthly,1,NA,T,4980,415,12,expired,F,19300,15,NA,50991,800
3355,Karvina,1994-02-26,monthly,1,NA,F,NA,NA,NA,NA,NA,12000,15,NA,77257,1100
3357,Brno - mesto,1995-07-26,monthly,1,NA,F,NA,NA,NA,NA,NA,9000,15,NA,42669,400
3358,Chrudim,1996-02-21,monthly,1,NA,F,NA,NA,NA,NA,NA,3100,15,NA,24902,900
3359,Mlada Boleslav,1996-07-30,monthly,1,1,F,NA,NA,NA,NA,NA,8610,15,5,42454,500
3360,Novy Jicin,1997-11-10,monthly,1,NA,F,NA,NA,NA,NA,NA,23520,15,NA,68763,600
3361,Jicin,1993-08-26,monthly,2,NA,F,NA,NA,NA,NA,NA,45440,15,NA,84803,200
3362,Opava,1995-01-25,monthly,1,NA,F,NA,NA,NA,NA,NA,18100,15,NA,54911,1100
3363,Sokolov,1995-06-24,monthly,1,NA,F,NA,NA,NA,NA,NA,14500,15,NA,36009,1100
3365,Praha - zapad,1997-11-18,monthly,1,NA,F,NA,NA,NA,NA,NA,5600,15,NA,31686,1100
3366,Frydek - Mistek,1996-03-02,monthly,2,1,F,NA,NA,NA,NA,NA,14900,15,1,61071,200
3367,Hl.m. Praha,1993-04-01,monthly,2,NA,F,NA,NA,NA,NA,NA,64500,15,NA,134405,800
3368,Karlovy Vary,1995-09-14,monthly,2,NA,F,NA,NA,NA,NA,NA,38240,15,NA,108357,200
3369,Mlada Boleslav,1994-12-01,monthly,1,NA,F,NA,NA,NA,NA,NA,10600,15,NA,59167,300
3370,Semily,1993-11-15,monthly,1,NA,F,NA,NA,NA,NA,NA,40500,15,NA,79415,440
3371,Frydek - Mistek,1993-11-04,monthly,1,NA,F,NA,NA,NA,NA,NA,55700,15,NA,148513,400
3372,Cheb,1994-05-26,monthly,1,1,F,NA,NA,NA,NA,NA,41120,15,7,102679,1100
3373,Plzen - jih,1996-01-18,monthly,1,NA,F,NA,NA,NA,NA,NA,47100,15,NA,65516,900
3374,Tabor,1993-02-17,monthly,1,NA,F,NA,NA,NA,NA,NA,61500,0,NA,141659,-7448
3375,Nymburk,1997-01-15,monthly,1,1,F,NA,NA,NA,NA,NA,29300,15,1,66068,800
3376,Jihlava,1996-11-17,monthly,1,NA,F,NA,NA,NA,NA,NA,20800,15,NA,64138,300
3377,Ostrava - mesto,1996-12-02,monthly,1,1,F,NA,NA,NA,NA,NA,22600,15,NA,72045,900
3378,Brno - venkov,1994-03-14,monthly,2,NA,F,NA,NA,NA,NA,NA,28160,15,NA,58068,800
3379,Vyskov,1997-01-24,monthly,1,NA,F,NA,NA,NA,NA,NA,18600,15,NA,60507,600
3380,Zlin,1993-12-10,monthly,1,NA,F,NA,NA,NA,NA,NA,13900,15,NA,40213,9846
3381,Frydek - Mistek,1997-08-02,monthly,2,NA,F,NA,NA,NA,NA,NA,20500,15,NA,72821,200
3383,Rokycany,1997-09-28,monthly,1,1,F,NA,NA,NA,NA,NA,18900,15,2,57691,300
3384,Ceske Budejovice,1995-11-05,monthly,1,NA,F,NA,NA,NA,NA,NA,11550,15,NA,51590,1100
3385,Hl.m. Praha,1997-12-21,monthly,1,NA,F,NA,NA,NA,NA,NA,4200,15,NA,52887,600
3386,Benesov,1995-05-23,monthly,1,1,F,NA,NA,NA,NA,NA,57300,4,7,135319,-2167
3389,Rakovnik,1996-01-30,monthly,1,NA,F,NA,NA,NA,NA,NA,63400,15,NA,148745,1100
3391,Ostrava - mesto,1993-04-01,monthly,1,1,F,NA,NA,NA,NA,NA,27040,15,22,73827,300
3392,Hl.m. Praha,1995-06-08,monthly,1,NA,F,NA,NA,NA,NA,NA,12640,15,NA,42214,1000
3393,Kladno,1996-12-22,monthly,2,NA,F,NA,NA,NA,NA,NA,22890,15,NA,43302,800
3394,Cheb,1996-10-09,monthly,1,NA,F,NA,NA,NA,NA,NA,9250,15,NA,31417,200
3395,Jindrichuv Hradec,1997-11-05,monthly,1,NA,F,NA,NA,NA,NA,NA,22100,15,NA,91737,600
3396,Hl.m. Praha,1997-11-20,monthly,1,NA,F,NA,NA,NA,NA,NA,30240,15,NA,57573,1100
3397,Semily,1996-08-04,monthly,1,NA,F,NA,NA,NA,NA,NA,18900,15,NA,68619,400
3398,Hradec Kralove,1997-04-15,monthly,1,NA,F,NA,NA,NA,NA,NA,12650,15,NA,35931,700
3399,Vyskov,1996-09-26,monthly,1,NA,F,NA,NA,NA,NA,NA,18100,15,NA,57264,900
3403,Vyskov,1997-05-20,monthly,1,NA,T,71820,1995,36,current,F,47600,15,NA,126305,700
3404,Decin,1997-11-04,monthly,1,1,F,NA,NA,NA,NA,NA,22300,15,4,79639,1000
3405,Liberec,1994-03-07,monthly,1,1,F,NA,NA,NA,NA,NA,24000,15,33,71850,200
3406,Blansko,1997-12-08,monthly,1,NA,F,NA,NA,NA,NA,NA,10500,15,NA,31574,6094
3407,Plzen - sever,1993-08-24,monthly,1,NA,F,NA,NA,NA,NA,NA,48100,1,NA,140703,-2839
3408,Uherske Hradiste,1993-09-19,monthly,2,NA,F,NA,NA,NA,NA,NA,44500,15,NA,76788,300
3409,Cheb,1996-03-01,monthly,1,NA,F,NA,NA,NA,NA,NA,9400,15,NA,24209,900
3410,Most,1995-07-03,monthly,2,NA,F,NA,NA,NA,NA,NA,16000,15,NA,60998,1100
3411,Prachatice,1996-12-17,monthly,1,NA,F,NA,NA,NA,NA,NA,31360,15,NA,69548,900
3412,Tachov,1996-12-20,monthly,1,NA,F,NA,NA,NA,NA,NA,8900,15,NA,27251,400
3413,Karvina,1993-07-13,monthly,2,NA,F,NA,NA,NA,NA,NA,44160,15,NA,116067,800
3415,Prerov,1997-12-06,monthly,1,NA,F,NA,NA,NA,NA,NA,20300,15,NA,42673,700
3417,Rychnov nad Kneznou,1995-09-28,monthly,1,NA,F,NA,NA,NA,NA,NA,39900,15,NA,65622,1100
3419,Hl.m. Praha,1994-10-29,monthly,1,NA,F,NA,NA,NA,NA,NA,16160,15,NA,45038,800
3421,Tachov,1995-02-01,monthly,1,NA,F,NA,NA,NA,NA,NA,37440,15,NA,92568,500
3422,Tabor,1996-03-28,monthly,1,1,F,NA,NA,NA,NA,NA,40960,15,10,72807,700
3423,Praha - zapad,1997-11-10,monthly,1,NA,F,NA,NA,NA,NA,NA,11000,15,NA,35060,300
3424,Ostrava - mesto,1993-02-16,monthly,1,NA,F,NA,NA,NA,NA,NA,64700,15,NA,151731,900
3425,Karvina,1994-08-24,monthly,1,NA,F,NA,NA,NA,NA,NA,7050,15,NA,65634,500
3427,Liberec,1996-08-23,monthly,1,NA,F,NA,NA,NA,NA,NA,27200,15,NA,100311,1100
3428,Plzen - jih,1997-07-12,monthly,2,NA,F,NA,NA,NA,NA,NA,40960,15,NA,52141,300
3429,Opava,1993-12-17,monthly,1,NA,F,NA,NA,NA,NA,NA,14900,15,NA,46505,500
3430,Nymburk,1996-12-10,monthly,1,NA,F,NA,NA,NA,NA,NA,5900,15,NA,50142,500
3431,Zlin,1996-09-21,monthly,2,NA,F,NA,NA,NA,NA,NA,26240,15,NA,80771,300
3432,Hl.m. Praha,1996-06-25,monthly,2,NA,F,NA,NA,NA,NA,NA,7600,15,NA,33927,1000
3433,Opava,1997-07-07,monthly,2,NA,F,NA,NA,NA,NA,NA,2800,15,NA,24925,500
3434,Ceska Lipa,1996-05-13,monthly,2,NA,F,NA,NA,NA,NA,NA,3800,15,NA,21464,900
3435,Kromeriz,1993-07-01,monthly,1,NA,F,NA,NA,NA,NA,NA,3760,15,NA,31873,200
3436,Kolin,1995-06-24,monthly,1,NA,F,NA,NA,NA,NA,NA,8790,15,NA,34531,200
3437,Hl.m. Praha,1996-11-13,monthly,1,1,F,NA,NA,NA,NA,NA,64800,15,2,145943,400
3438,Jablonec n. Nisou,1996-12-21,monthly,2,NA,F,NA,NA,NA,NA,NA,5850,15,NA,28552,1000
3439,Jindrichuv Hradec,1996-02-16,monthly,1,NA,F,NA,NA,NA,NA,NA,18800,15,NA,71522,700
3440,Domazlice,1995-09-22,monthly,1,NA,F,NA,NA,NA,NA,NA,16000,5,NA,91335,500
3442,Kladno,1996-01-16,monthly,1,NA,F,NA,NA,NA,NA,NA,3500,15,NA,24706,900
3443,Jicin,1996-07-26,monthly,1,NA,F,NA,NA,NA,NA,NA,4950,15,NA,24322,400
3445,Hl.m. Praha,1994-02-22,monthly,1,1,F,NA,NA,NA,NA,NA,38600,15,NA,62199,1100
3449,Hl.m. Praha,1995-04-27,monthly,1,1,F,NA,NA,NA,NA,NA,27400,15,22,81470,1000
3450,Hl.m. Praha,1996-12-13,monthly,1,NA,F,NA,NA,NA,NA,NA,59900,15,NA,137396,500
3451,Usti nad Orlici,1996-04-27,monthly,1,NA,F,NA,NA,NA,NA,NA,26500,15,NA,66632,800
3452,Vyskov,1996-12-13,monthly,1,NA,F,NA,NA,NA,NA,NA,3700,15,NA,32154,800
3453,Rakovnik,1995-06-08,monthly,1,NA,F,NA,NA,NA,NA,NA,23100,15,NA,72580,700
3454,Ceska Lipa,1996-10-17,monthly,1,NA,F,NA,NA,NA,NA,NA,12150,15,NA,36725,500
3455,Chomutov,1996-03-13,monthly,1,NA,T,67464,5622,12,expired,F,36800,15,NA,111360,600
3456,Ceska Lipa,1993-09-06,monthly,1,NA,F,NA,NA,NA,NA,NA,39700,15,NA,56131,300
3457,Brno - mesto,1994-10-01,monthly,1,NA,F,NA,NA,NA,NA,NA,3840,15,NA,31062,200
3458,Vyskov,1995-07-07,monthly,1,NA,F,NA,NA,NA,NA,NA,3840,15,NA,29288,600
3459,Sumperk,1996-06-02,monthly,1,NA,F,NA,NA,NA,NA,NA,23100,15,NA,87163,600
3460,Jindrichuv Hradec,1997-04-08,monthly,2,NA,T,140688,2931,48,current,F,40700,15,NA,144580,300
3461,Mlada Boleslav,1997-06-23,monthly,1,NA,F,NA,NA,NA,NA,NA,5200,800,NA,34200,900
3462,Trutnov,1996-03-04,monthly,1,NA,F,NA,NA,NA,NA,NA,12700,15,NA,55940,700
3463,Louny,1997-09-21,monthly,1,NA,F,NA,NA,NA,NA,NA,10900,15,NA,47722,500
3464,Klatovy,1995-05-05,monthly,1,NA,F,NA,NA,NA,NA,NA,7900,15,NA,68585,800
3465,Hl.m. Praha,1993-07-16,monthly,1,1,F,NA,NA,NA,NA,NA,21300,15,17,92256,400
3466,Zlin,1995-02-16,monthly,1,NA,F,NA,NA,NA,NA,NA,27500,15,NA,107482,600
3467,Pelhrimov,1996-08-25,monthly,1,1,F,NA,NA,NA,NA,NA,64900,5,3,125577,300
3468,Ceska Lipa,1996-02-14,monthly,1,NA,F,NA,NA,NA,NA,NA,19360,15,NA,84173,300
3469,Sumperk,1993-05-22,monthly,1,NA,F,NA,NA,NA,NA,NA,11150,15,NA,43572,800
3470,Mlada Boleslav,1997-01-12,monthly,1,NA,F,NA,NA,NA,NA,NA,3920,15,NA,49877,700
3471,Vyskov,1997-01-22,monthly,2,1,F,NA,NA,NA,NA,NA,20700,15,9,108265,400
3472,Brno - venkov,1996-07-21,monthly,1,NA,F,NA,NA,NA,NA,NA,51700,15,NA,121694,1100
3474,Cheb,1995-07-12,monthly,2,NA,F,NA,NA,NA,NA,NA,8850,15,NA,25494,3304
3476,Beroun,1995-12-16,monthly,2,1,F,NA,NA,NA,NA,NA,12800,15,32,57073,900
3477,Novy Jicin,1993-08-22,monthly,2,NA,F,NA,NA,NA,NA,NA,5300,15,NA,21723,700
3478,Sokolov,1994-09-04,monthly,1,NA,F,NA,NA,NA,NA,NA,11200,15,NA,42591,400
3479,Domazlice,1994-06-14,monthly,1,NA,F,NA,NA,NA,NA,NA,26720,15,NA,74034,1100
3480,Jihlava,1993-09-14,monthly,1,NA,F,NA,NA,NA,NA,NA,18000,15,NA,79063,300
3482,Karvina,1995-01-03,monthly,1,NA,F,NA,NA,NA,NA,NA,10800,15,NA,24075,600
3483,Teplice,1993-10-12,monthly,1,NA,F,NA,NA,NA,NA,NA,4230,15,NA,23997,300
3484,Domazlice,1994-06-01,monthly,1,1,F,NA,NA,NA,NA,NA,42700,15,36,72303,300
3485,Blansko,1996-06-19,monthly,1,1,F,NA,NA,NA,NA,NA,19700,15,2,64700,900
3486,Zlin,1995-10-09,monthly,2,NA,F,NA,NA,NA,NA,NA,3920,15,NA,51068,1000
3487,Usti nad Labem,1993-01-08,monthly,1,NA,F,NA,NA,NA,NA,NA,30880,15,NA,82295,800
3489,Nymburk,1994-12-08,monthly,1,NA,T,44088,1837,24,expired,F,24480,15,NA,65421,1000
3490,Rychnov nad Kneznou,1995-11-26,monthly,1,NA,F,NA,NA,NA,NA,NA,5200,500,NA,23700,400
3491,Trutnov,1996-07-27,monthly,1,NA,F,NA,NA,NA,NA,NA,19100,15,NA,64873,1100
3492,Decin,1995-09-10,monthly,1,NA,F,NA,NA,NA,NA,NA,24200,15,NA,71002,600
3493,Vyskov,1993-07-22,monthly,1,NA,F,NA,NA,NA,NA,NA,6510,15,NA,40725,800
3494,Prostejov,1996-07-22,monthly,1,NA,F,NA,NA,NA,NA,NA,14250,15,NA,45850,900
